PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score
26073,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,1,1,3.0,6,5,3,Single,UNDER GRADUATE,22,M,18500,63,0.333,1.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.134,1,0,ConsumerLoan,CC,666
37826,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,28.0,3,2,1,Married,GRADUATE,42,F,46500,43,1.0,0.0,0.922,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,PL,665
46030,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1422.0,0,0,0,Married,GRADUATE,35,M,30000,431,1.0,0.0,1.172,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,CC,CC,682
38169,38.0,16,10,4,26,7,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1018.0,0,0,0,Married,12TH,34,M,28000,114,0.5,0.0,0.413,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,685
28560,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,3,3,144.0,6,3,0,Married,UNDER GRADUATE,32,M,30000,126,0.286,0.5,0.979,0.0,0,0.979,1,1.0,0.0,0.429,0.0,4.022,0,0,PL,ConsumerLoan,680
26430,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,12TH,30,F,15000,154,0.231,0.0,0.991,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,705
4172,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,2,9.0,13,9,3,Married,GRADUATE,31,M,18500,70,1.0,0.75,0.673,0.0,0,0.974,1,0.5,0.0,0.5,0.0,3.985,0,0,ConsumerLoan,others,661
29670,570.0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,228.0,1,0,0,Married,SSC,36,M,30000,64,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,688
42690,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2,1,1,Single,GRADUATE,26,M,15000,35,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,672
30106,54.0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,37,M,16000,186,0.5,0.0,0.553,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,691
43566,74.0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,1,1,Single,POST-GRADUATE,24,M,20000,34,0.5,0.0,1.04,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,ConsumerLoan,685
176,221.0,0,0,0,0,0,0,0,0,0,0,0,0,84,5,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,9.0,2,2,2,Single,GRADUATE,27,M,35000,36,0.143,0.0,0.873,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,1,0,PL,PL,691
22151,262.0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,45,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,0,3,10.0,5,2,2,Married,POST-GRADUATE,39,M,27000,90,0.5,0.0,0.952,0.0,0,0.91,1,0.0,0.0,0.0,0.0,14.815,1,0,ConsumerLoan,CC,720
21909,37.0,7,3,6,27,27,4,6,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,14.0,3,2,1,Married,GRADUATE,44,M,45000,208,1.0,0.0,0.286,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.839,0,0,ConsumerLoan,others,669
19629,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199.0,1,0,0,Married,GRADUATE,36,M,38104,66,1.0,0.0,0.942,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,683
16581,41.0,30,30,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,1,1,5,3,5,4.0,8,5,2,Married,12TH,27,M,25000,68,0.231,0.5,0.876,0.0,0,0.965,1,0.6,1.0,0.6,1.0,4.715,1,0,ConsumerLoan,PL,657
44441,486.0,27,27,1,47,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,2,1,2,67.0,3,2,2,Married,12TH,33,M,20000,32,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.5,0.0,1.82,1,0,PL,PL,650
42842,1319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,1,1,1,Single,GRADUATE,25,M,15000,113,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,686
47092,293.0,16,14,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,120.0,2,2,0,Married,SSC,25,M,21500,93,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,674
13529,619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1691.0,0,0,0,Married,12TH,57,M,20000,192,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,698
39362,55.0,19,4,4,80,27,1,1,0,27,27,2,1,157,19,53,0,0,0,0,0,0,0,0,0,27,11,0,0,0,3,2,3,1.0,6,5,5,Married,12TH,41,M,30000,89,0.147,0.2,0.692,0.0,0,0.747,1,0.667,0.0,0.667,0.0,1.544,1,0,others,others,720
16450,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233.0,1,0,0,Single,12TH,21,M,25000,122,1.0,0.0,0.174,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.338,0,0,ConsumerLoan,ConsumerLoan,678
1415,41.0,35,2,9,86,56,4,5,1,86,86,3,1,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,1,0,0,197.0,1,0,0,Married,SSC,42,M,19000,103,1.0,0.0,0.841,0.0,0,0.729,1,0.0,0.0,0.0,0.0,2.745,0,1,others,HL,671
42540,52.0,3,3,1,2,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,41,M,24500,99,1.0,1.0,0.896,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.041,0,0,others,others,665
18816,74.0,27,26,2,73,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,1,1,1,1,1,12.0,2,2,2,Single,UNDER GRADUATE,25,M,17000,113,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,1.0,1.0,1.82,1,0,PL,CC,647
13581,228.0,12,12,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,2,0,1,0,0,0,11.0,11,9,9,Married,OTHERS,45,M,20000,14,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,622
2685,34.0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,6.0,2,1,1,Single,GRADUATE,26,M,10000,21,1.0,0.0,0.595,0.0,0,0.934,1,0.0,0.0,0.0,0.0,8.0,0,0,ConsumerLoan,others,689
20994,51.0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,26,F,12000,25,0.429,0.5,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,710
27808,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,25.0,4,3,2,Single,12TH,26,M,11300,68,0.5,0.5,0.8,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.77,0,0,PL,others,655
12032,646.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2158.0,0,0,0,Married,GRADUATE,32,M,25000,125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,ConsumerLoan,717
43134,1788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2538.0,0,0,0,Married,SSC,28,M,15000,101,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,700
35713,365.0,26,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,945.0,0,0,0,Married,SSC,40,M,15000,125,1.0,0.0,0.306,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,663
16900,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,281.0,1,0,0,Married,GRADUATE,33,M,28000,224,1.0,0.0,0.417,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,685
39796,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,30,F,4500,69,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.158,0,0,others,others,676
35487,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.0,2,1,1,Married,12TH,26,M,35000,102,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.643,0,0,ConsumerLoan,ConsumerLoan,676
32054,64.0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.0,3,1,1,Married,SSC,26,M,10000,60,1.0,0.0,0.784,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,675
18692,491.0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,49.0,1,1,1,Married,12TH,31,M,32000,154,1.0,0.0,0.814,0.0,0,0.814,1,0.0,1.0,0.0,1.0,9.375,0,0,CC,PL,691
24818,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,239.0,2,0,0,Married,GRADUATE,37,M,35000,125,0.5,0.0,0.056,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.752,0,0,others,ConsumerLoan,676
9607,460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,41,M,30000,128,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,672
40693,22.0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0,0,0,0,13,1,1,1,4,4,4,2.0,13,11,10,Married,SSC,27,M,20000,93,1.0,0.875,0.958,0.0,0,1.0,1,1.0,1.0,1.0,1.0,5.798,0,1,ConsumerLoan,HL,620
23583,39.0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,97.0,2,1,0,Married,POST-GRADUATE,33,M,30000,240,1.0,0.5,0.442,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.95,0,0,others,PL,689
47760,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0,1.0,10,7,4,Married,UNDER GRADUATE,35,M,30000,59,1.0,0.0,0.143,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.366,0,0,ConsumerLoan,ConsumerLoan,660
8136,47.0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,177.0,1,1,0,Married,SSC,30,F,15000,71,0.833,0.667,0.928,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.667,1,0,others,others,686
22819,645.0,32,32,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,977.0,0,0,0,Married,GRADUATE,48,M,22000,113,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,HL,others,657
13042,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,193.0,3,0,0,Married,GRADUATE,26,F,15000,125,1.0,0.0,1.077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,AL,678
9620,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,42,M,20000,71,1.0,0.0,0.643,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,672
39712,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,3,1.0,4,3,2,Single,PROFESSIONAL,24,M,35000,71,1.0,0.0,0.725,0.0,0,0.0,0,0.667,0.0,0.667,0.0,1.82,0,0,ConsumerLoan,PL,667
19595,83.0,35,26,13,120,120,0,0,0,0,0,10,5,72,10,20,0,0,0,0,0,0,0,0,0,120,4,0,0,0,1,1,1,129.0,2,1,0,Married,12TH,31,M,27500,106,0.409,0.0,0.97,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.813,1,0,PL,others,697
21650,49.0,27,8,4,51,51,0,1,1,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,1,0,1,334.0,1,0,0,Married,GRADUATE,37,M,22000,105,0.8,0.286,0.272,0.0,0,0.556,1,0.0,0.0,0.0,0.0,4.858,0,0,PL,others,679
6993,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,2,1,1,7.0,5,3,3,Married,GRADUATE,24,M,40000,80,1.0,0.0,0.1,0.0,0,0.0,0,1.0,0.0,0.5,0.0,0.59,0,0,ConsumerLoan,others,656
45627,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,469.0,0,0,0,Married,UNDER GRADUATE,43,M,20000,30,0.667,1.0,0.207,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.55,0,0,others,others,678
29726,1270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,39,F,15000,89,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,685
1454,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3.0,4,3,3,Single,GRADUATE,24,M,15000,62,1.0,0.0,0.715,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,668
1424,232.0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26.0,1,1,1,Single,GRADUATE,29,M,15000,82,0.5,0.0,0.464,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.333,0,0,others,ConsumerLoan,682
35181,70.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.0,1,1,1,Married,UNDER GRADUATE,29,M,13000,52,0.667,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.44,1,0,ConsumerLoan,ConsumerLoan,691
19523,1155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,36,M,20000,138,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,682
7058,642.0,11,10,2,58,27,0,2,2,0,58,1,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,75.0,0,0,0,Single,SSC,24,M,25000,96,0.75,1.0,0.78,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,667
47460,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,374.0,0,0,0,Single,GRADUATE,21,M,45000,69,1.0,0.0,0.458,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.028,0,0,others,others,679
15775,628.0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1356.0,0,0,0,Married,12TH,29,M,20000,153,1.0,0.0,0.719,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,694
39198,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.0,2,2,1,Married,SSC,27,M,16000,42,1.0,0.0,0.664,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,672
51142,73.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5.0,2,2,1,Married,GRADUATE,31,F,40000,102,1.0,1.0,0.92,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,683
2821,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,159.0,2,1,0,Single,GRADUATE,30,M,35000,81,0.222,1.0,0.115,0.0,1,0.0,0,0.0,0.5,0.0,0.5,1.516,1,0,CC,CC,698
29342,408.0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,30,M,25000,66,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,716
28118,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,Single,SSC,29,M,18000,54,1.0,1.0,0.714,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.416,0,0,others,others,682
21005,65.0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,40.0,2,2,2,Single,GRADUATE,22,M,14500,63,0.667,0.0,0.66,0.0,0,0.0,0,1.0,0.0,1.0,0.0,13.793,1,0,PL,ConsumerLoan,690
7467,21.0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5.0,3,3,1,Married,SSC,28,M,30000,97,1.0,1.0,0.778,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,AL,679
13524,74.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,31,M,20000,128,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,685
7273,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,41.0,7,2,1,Single,OTHERS,35,M,28500,72,1.0,0.667,0.377,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.561,0,0,others,ConsumerLoan,672
3975,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,530.0,0,0,0,Married,12TH,39,M,80000,251,0.5,1.0,0.304,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.741,0,0,ConsumerLoan,ConsumerLoan,683
9681,286.0,17,16,2,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,1,1,166.0,1,1,0,Married,OTHERS,23,M,18000,36,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,0,0,PL,ConsumerLoan,663
34343,80.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,471.0,0,0,0,Married,GRADUATE,38,M,30000,191,0.333,0.0,0.53,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,733
2981,36.0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11.0,1,1,1,Married,SSC,24,M,12000,78,0.5,0.0,0.47,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,AL,others,692
18356,47.0,27,7,8,26,26,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,2,0,0,2,2,2,26.0,4,4,3,Married,SSC,30,M,60000,184,0.238,1.0,0.705,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.186,1,0,PL,AL,647
16476,28.0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,65.0,3,2,1,Single,12TH,29,M,16000,126,0.8,0.75,0.771,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.787,0,0,ConsumerLoan,AL,686
4708,98.0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,OTHERS,43,F,26000,182,0.5,0.5,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,699
38643,44.0,35,2,15,120,28,6,6,0,120,120,9,4,0,0,0,0,0,0,0,0,0,0,0,0,28,51,16,0,9,21,2,7,81.0,19,3,1,Married,GRADUATE,29,M,35000,101,0.5,0.429,0.956,0.331,1,0.0,0,0.286,0.0,0.095,0.0,1.478,0,0,PL,CC,659
10570,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44.0,2,1,1,Single,UNDER GRADUATE,24,M,10000,71,1.0,0.0,0.497,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.234,0,0,ConsumerLoan,ConsumerLoan,680
51107,61.0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,18,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,323.0,1,0,0,Married,12TH,27,M,50000,21,0.667,0.0,0.799,0.0,0,0.0,0,0.0,0.0,0.0,0.0,19.0,0,0,others,others,687
22562,65.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,106.0,1,1,0,Married,12TH,48,M,13500,113,0.4,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.395,0,0,PL,others,686
6339,307.0,10,6,11,56,27,0,11,11,0,56,2,0,1,1,1,0,0,0,0,0,0,0,0,0,27,6,0,0,0,2,1,1,2.0,2,2,2,Married,12TH,33,M,12000,120,0.4,1.0,0.874,0.0,0,1.005,1,1.0,0.0,0.5,0.0,9.582,0,0,ConsumerLoan,ConsumerLoan,649
13061,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,123.0,3,1,0,Single,12TH,33,M,20000,128,0.667,1.0,0.201,0.0,0,0.0,0,0.5,0.0,0.5,0.0,1.05,0,0,PL,ConsumerLoan,671
36646,2274.0,25,20,12,180,120,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,2823.0,0,0,0,Married,SSC,33,M,22000,93,0.667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,697
8162,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,31,M,19500,122,0.5,1.0,0.199,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,698
47116,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,5,5,5,16.0,7,7,5,Married,GRADUATE,29,M,35000,120,0.4,0.0,0.02,0.0,0,0.0,0,1.0,1.0,1.0,1.0,0.519,0,0,PL,ConsumerLoan,654
5956,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,161.0,1,1,0,Married,12TH,26,M,10000,26,1.0,1.0,0.4,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.849,0,0,PL,PL,668
